TM,STN,WS_AVG,WR_DAY,WD_MAX,WS_MAX,WS_MAX_TM,WD_INS,WS_INS,WS_INS_TM,TA_AVG,TA_MAX,TA_MAX_TM,TA_MIN,TA_MIN_TM,TD_AVG,TS_AVG,TG_MIN,HM_AVG,HM_MIN,HM_MIN_TM,PV_AVG,EV_S,EV_L,FG_DUR,PA_AVG,PS_AVG,PS_MAX,PS_MAX_TM,PS_MIN,PS_MIN_TM,CA_TOT,SS_DAY,SS_DUR,SS_CMB,SI_DAY,SI_60M_MAX,SI_60M_MAX_TM,RN_DAY,RN_D99,RN_DUR,RN_60M_MAX,RN_60M_MAX_TM,RN_10M_MAX,RN_10M_MAX_TM,RN_POW_MAX,RN_POW_MAX_TM,SD_NEW,SD_NEW_TM,SD_MAX,SD_MAX_TM,TE_05,TE_10,TE_15,TE_30,TE_50
20230801,90,1.4,1220,14,3.5,1648,14,4.9,1510,27.2,31.8,1459,23.4,435,23.6,38.2,21.8,81.4,65.0,1243,29.1,-9.0,-9.0,-9.00,1008.6,1010.6,1012.5,738,1008.6,2348,5.4,11.1,14.1,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20230801,93,1.0,838,25,3.0,1532,20,5.0,1442,28.3,34.3,1607,23.2,410,24.2,34.3,23.0,80.4,50.0,1632,30.1,6.3,4.4,-9.00,1000.2,1010.9,1013.3,736,1008.5,1850,5.4,10.2,14.1,-9.0,23.94,3.18,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,29.3,27.2,24.5,20.7,18.2
20230801,95,0.8,707,25,2.1,1501,34,4.6,1431,27.8,33.8,1526,23.0,513,24.1,31.9,22.5,82.0,51.0,1552,30.0,6.2,4.3,-9.00,993.5,1010.9,1013.1,740,1008.8,1732,5.9,10.7,14.1,-9.0,24.13,3.27,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20230801,98,0.8,651,29,2.2,1426,23,4.8,1517,28.6,33.5,1351,23.7,539,24.6,33.4,22.8,80.3,57.0,1400,31.0,6.2,4.3,-9.00,997.4,1010.4,1012.3,733,1008.4,1800,4.6,11.5,14.1,-9.0,24.02,3.14,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20230801,99,0.7,591,29,1.9,1738,32,3.9,1731,28.0,33.4,1548,24.0,303,25.5,31.0,24.5,88.1,57.0,1601,32.6,6.0,4.2,-9.00,1007.7,1011.2,1013.1,755,1009.1,1914,4.9,10.3,14.1,-9.0,23.43,3.13,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20230801,100,1.1,937,29,3.6,1627,29,6.0,1555,24.0,31.1,1334,17.5,522,20.0,32.2,17.0,80.5,46.0,1220,23.5,6.1,4.3,-9.00,927.2,1011.5,1015.3,640,1008.3,1538,5.4,8.8,14.1,-9.0,24.37,3.33,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20230801,101,1.2,1036,25,3.2,1359,27,4.9,1342,28.4,34.0,1459,23.4,344,22.9,35.6,22.6,74.3,51.0,1643,27.9,6.1,4.3,-9.00,1002.1,1010.6,1013.1,732,1008.1,1847,5.4,8.8,14.1,-9.0,22.38,3.01,1400,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,29.6,26.2,23.9,19.7,16.5
20230801,102,1.8,1542,29,3.7,1512,29,4.9,1439,26.1,29.7,1109,23.1,121,21.6,34.0,21.6,76.9,65.0,1110,25.8,6.7,4.7,-9.00,1005.8,1009.9,1011.8,1,1008.2,1928,2.9,12.9,14.1,-9.0,26.75,3.27,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20230801,104,0.8,674,11,2.6,1332,11,4.1,1358,27.0,31.4,1227,22.8,529,22.7,34.6,21.6,78.6,56.0,1229,27.6,6.0,4.2,-9.00,1001.7,1010.2,1012.3,837,1008.5,2352,4.8,10.9,14.1,-9.0,23.77,2.91,1400,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,28.6,24.9,21.6,15.7,9.8
20230801,105,1.0,875,32,2.6,1720,32,4.3,1743,29.8,35.1,1513,24.8,544,22.9,35.5,19.7,67.8,49.0,1236,27.9,6.5,4.6,-9.00,1007.4,1010.5,1012.6,743,1008.7,1557,4.9,10.3,14.1,-9.0,22.76,2.80,1400,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,29.3,26.1,22.9,18.0,15.6
20230801,106,1.1,964,16,2.8,1317,16,5.3,1252,26.2,30.0,1112,22.8,435,23.5,37.0,21.5,86.5,60.0,1039,29.1,-9.0,-9.0,-9.00,1006.3,1010.8,1012.8,833,1009.1,2348,5.3,11.0,14.1,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20230801,108,1.9,1629,27,3.1,1640,9,5.5,952,29.9,34.2,1646,25.5,536,24.0,30.8,23.0,71.6,55.0,1348,29.9,6.2,4.3,-9.00,1000.3,1009.9,1011.7,747,1007.8,1908,4.1,10.3,14.1,-9.0,21.25,3.44,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.9,25.6,24.6,19.5,16.2
20230801,112,1.7,1429,27,3.6,1412,25,5.1,1549,29.3,32.8,1623,26.5,320,24.3,30.4,23.7,75.4,62.0,1413,30.4,6.5,4.6,-9.00,1002.7,1010.5,1012.1,4,1008.7,1839,4.6,12.0,14.1,-9.0,24.06,3.09,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,26.9,24.7,22.3,18.4,15.0
20230801,114,0.8,668,25,2.6,1342,32,6.3,1334,28.1,33.7,1646,23.0,536,22.5,30.8,23.1,73.6,50.0,1645,27.3,5.7,4.0,-9.00,994.0,1010.8,1013.1,802,1008.6,1809,4.9,8.2,14.1,-9.0,22.23,2.84,1000,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
